name,inputs,size,threshold,threshold_param,threshold_cross,index,size_trim,size_bisim,size_sim,sim_rels,size_sc1,size_sc1_min,size_sc2,size_sc2_min,max_inter,time_bisim,time_sim,time_sc1,time_sc1_min,time_sc2,time_sc2_min,time_total,cancel
nfa_130_2.0_3.ba,11,131,,,,,131,131,,,143024,4,,,,14053771,,3356127536,84257698,,,3454439005,
nfa_60_2.0_1.ba,7,61,,,,,61,61,,,2986,3,,,,7352481,,36755654,9004741,,,53112876,
nfa_240_2.0_9.ba,15,241,,,,,241,241,,,3827634,4,,,,33816340,,544752406309,993777761,,,545780000410,
nfa_160_2.0_4.ba,12,161,,,,,161,161,,,341095,5,,,,16180722,,8193598223,95688150,,,8305467095,
nfa_70_2.0_7.ba,8,71,,,,,71,71,,,6587,5,,,,8169881,,87318729,13939301,,,109427911,
nfa_230_2.0_7.ba,15,231,,,,,231,231,,,2845484,4,,,,35515946,,281678543560,889508642,,,282603568148,
nfa_270_2.0_1.ba,16,271,,,,,271,271,,,,,,,,36599632,,,,,,36599632,TO
nfa_210_2.0_8.ba,14,211,,,,,211,211,,,1503245,6,,,,25120522,,152088221572,394147344,,,152507489438,
nfa_220_2.0_4.ba,14,221,,,,,221,221,,,2173258,6,,,,30839194,,130781710239,591782639,,,131404332072,
nfa_110_2.0_7.ba,10,111,,,,,111,111,,,56360,6,,,,11620760,,820838018,34952073,,,867410851,
nfa_180_2.0_0.ba,13,181,,,,,181,181,,,635146,5,,,,18130982,,23832984930,157494733,,,24008610645,
nfa_60_2.0_9.ba,7,61,,,,,61,61,,,3491,1,,,,7072681,,45341564,10420500,,,62834745,
nfa_230_2.0_4.ba,15,231,,,,,231,231,,,2974740,9,,,,28617713,,289313988833,928665705,,,290271272251,
nfa_90_2.0_8.ba,9,91,,,,,91,91,,,19655,6,,,,10301960,,250905455,20074521,,,281281936,
nfa_250_2.0_5.ba,15,251,,,,,251,251,,,,,,,,35583052,,,,,,35583052,TO
nfa_90_2.0_6.ba,9,91,,,,,91,91,,,18222,6,,,,10106970,,271031534,19475671,,,300614175,
nfa_70_2.0_8.ba,8,71,,,,,71,71,,,7049,3,,,,8734131,,93385934,14837721,,,116957786,
nfa_60_2.0_8.ba,7,61,,,,,61,61,,,3394,3,,,,7435690,,40669902,9615251,,,57720843,
nfa_240_2.0_4.ba,15,241,,,,,241,241,,,3931902,7,,,,33423436,,669416241892,929026738,,,670378692066,
nfa_230_2.0_0.ba,15,231,,,,,231,231,,,2787189,7,,,,34236233,,310254109415,859950922,,,311148296570,
nfa_300_2.0_1.ba,17,301,,,,,301,301,,,,,,,,42658023,,,,,,42658023,TO
nfa_190_2.0_8.ba,13,191,,,,,191,191,,,844017,13,,,,18737381,,40318872347,225052840,,,40562662568,
nfa_100_2.0_6.ba,10,101,,,,,101,101,,,29344,4,,,,11143241,,443443421,24723751,,,479310413,
nfa_300_2.0_6.ba,17,301,,,,,301,301,,,,,,,,37217062,,,,,,37217062,TO
nfa_90_2.0_3.ba,9,91,,,,,91,91,,,19753,7,,,,10248691,,268942002,20413071,,,299603764,
nfa_90_2.0_1.ba,9,91,,,,,91,91,,,17965,4,,,,10273600,,244409721,20233630,,,274916951,
nfa_130_2.0_7.ba,11,131,,,,,131,131,,,143160,5,,,,13475910,,2838310824,75570953,,,2927357687,
nfa_90_2.0_4.ba,9,91,,,,,91,91,,,19226,6,,,,10119930,,244822142,19921341,,,274863413,
nfa_160_2.0_6.ba,12,161,,,,,161,161,,,354421,8,,,,16112061,,12372052135,103672494,,,12491836690,
nfa_160_2.0_1.ba,12,161,,,,,161,161,,,338432,5,,,,15945820,,8061302577,107263285,,,8184511682,
nfa_270_2.0_3.ba,16,271,,,,,271,271,,,,,,,,36433689,,,,,,36433689,TO
nfa_90_2.0_9.ba,9,91,,,,,91,91,,,20448,5,,,,9895861,,262634831,20789370,,,293320062,
nfa_260_2.0_3.ba,16,261,,,,,261,261,,,,,,,,35161100,,,,,,35161100,TO
nfa_90_2.0_5.ba,9,91,,,,,91,91,,,20659,5,,,,10123360,,261955090,20959611,,,293038061,
nfa_130_2.0_4.ba,11,131,,,,,131,131,,,149923,5,,,,13891700,,3007698372,82028083,,,3103618155,
nfa_210_2.0_3.ba,14,211,,,,,211,211,,,1480964,6,,,,30832042,,80195133458,376704774,,,80602670274,
nfa_20_2.0_7.ba,4,21,,,,,21,21,,,49,3,,,,3728340,,6686970,4518281,,,14933591,
nfa_260_2.0_4.ba,16,261,,,,,261,261,,,,,,,,35362139,,,,,,35362139,TO
nfa_100_2.0_0.ba,10,101,,,,,101,101,,,34083,5,,,,10729540,,524584171,25935940,,,561249651,
nfa_270_2.0_5.ba,16,271,,,,,271,271,,,,,,,,34664038,,,,,,34664038,TO
nfa_160_2.0_9.ba,12,161,,,,,161,161,,,354050,5,,,,15631791,,12015671002,98768634,,,12130071427,
nfa_50_2.0_3.ba,7,51,,,,,51,51,,,1535,3,,,,6897481,,24927840,8443271,,,40268592,
nfa_150_2.0_0.ba,12,151,,,,,151,151,,,288016,1,,,,15381071,,10668899361,89361104,,,10773641536,
