name,inputs,size,threshold,threshold_param,threshold_cross,index,size_trim,size_bisim,size_sim,sim_rels,size_sc1,size_sc1_min,size_sc2,size_sc2_min,max_inter,time_bisim,time_sim,time_sc1,time_sc1_min,time_sc2,time_sc2_min,time_total,cancel
nfa_250_2.0_0.ba,15,251,,,,,251,251,,,,,,,,29351421,,,,,,29351421,TO
nfa_170_2.0_9.ba,13,171,,,,,171,171,,,480202,6,6,6,,16964992,,22962403453,,9902777749,,32882146194,
nfa_280_2.0_0.ba,16,281,,,,,281,281,,,,,,,,32628804,,,,,,32628804,TO
nfa_300_2.0_4.ba,17,301,,,,,301,301,,,,,,,,34103793,,,,,,34103793,TO
nfa_170_2.0_4.ba,13,171,,,,,171,171,,,508092,6,6,6,,16962180,,19944630978,,11010636377,,30972229535,
nfa_110_2.0_0.ba,10,111,,,,,111,111,,,59605,5,5,5,,11767196,,1290683811,,270908382,,1573359389,
nfa_270_2.0_0.ba,16,271,,,,,271,271,,,,,,,,32062723,,,,,,32062723,TO
nfa_120_2.0_6.ba,10,121,,,,,121,121,,,99347,6,6,6,,11917736,,1431684760,,740699301,,2184301797,
nfa_160_2.0_3.ba,12,161,,,,,161,161,,,338184,6,6,6,,15717035,,8288485247,,5334466385,,13638668667,
nfa_20_2.0_0.ba,4,21,,,,,21,21,,,50,3,3,3,,3571708,,6408694,,160760,,10141162,
nfa_210_2.0_1.ba,14,211,,,,,211,211,,,1538458,8,8,8,,22075309,,95417667856,,133481705587,,228921448752,
nfa_210_2.0_6.ba,14,211,,,,,211,211,,,1546500,4,4,4,,22492195,,117646544792,,60127330859,,177796367846,
nfa_20_2.0_1.ba,4,21,,,,,21,21,,,54,1,1,1,,3534808,,6759803,,60620,,10355231,
nfa_140_2.0_1.ba,11,141,,,,,141,141,,,190335,3,3,3,,13709708,,3716506889,,1001184633,,4731401230,
nfa_110_2.0_8.ba,10,111,,,,,111,111,,,59610,3,3,3,,11439623,,1213544641,,145882747,,1370867011,
nfa_100_2.0_9.ba,10,101,,,,,101,101,,,34303,5,5,5,,10898692,,543668125,,135470545,,690037362,
nfa_80_2.0_2.ba,8,81,,,,,81,81,,,11434,5,5,5,,8167757,,145828876,,14592710,,168589343,
nfa_290_2.0_3.ba,17,291,,,,,291,291,,,,,,,,34237333,,,,,,34237333,TO
nfa_190_2.0_0.ba,13,191,,,,,191,191,,,833015,10,10,10,,20336867,,44520752615,,44984021323,,89525110805,
nfa_110_2.0_4.ba,10,111,,,,,111,111,,,63343,3,3,3,,11427612,,1149433056,,185766783,,1346627451,
nfa_50_2.0_9.ba,7,51,,,,,51,51,,,1246,3,3,3,,6909624,,21988124,,869632,,29767380,
nfa_190_2.0_9.ba,13,191,,,,,191,191,,,790746,11,11,11,,19274594,,32805942952,,44550360571,,77375578117,
nfa_110_2.0_5.ba,10,111,,,,,111,111,,,51327,3,3,3,,11227442,,654807600,,122822165,,788857207,
nfa_180_2.0_3.ba,13,181,,,,,181,181,,,596228,5,5,5,,18184806,,21115479663,,12565942370,,33699606839,
nfa_250_2.0_7.ba,15,251,,,,,251,251,,,,,,,,30832022,,,,,,30832022,TO
nfa_290_2.0_4.ba,17,291,,,,,291,291,,,,,,,,33817653,,,,,,33817653,TO
nfa_210_2.0_0.ba,14,211,,,,,211,211,,,1573597,5,5,5,,22543561,,88168143736,,70817507471,,159008194768,
nfa_230_2.0_8.ba,ERR
nfa_240_2.0_7.ba,ERR
nfa_260_2.0_2.ba,16,261,,,,,261,261,,,,,,,,34412513,,,,,,34412513,TO
nfa_230_2.0_3.ba,ERR
nfa_300_2.0_7.ba,17,301,,,,,301,301,,,,,,,,34372723,,,,,,34372723,TO
nfa_240_2.0_3.ba,15,241,,,,,241,241,,,,,,,,31107161,,,,,,31107161,TO
nfa_280_2.0_9.ba,16,281,,,,,281,281,,,,,,,,33898616,,,,,,33898616,TO
nfa_280_2.0_1.ba,16,281,,,,,281,281,,,,,,,,32404630,,,,,,32404630,TO
nfa_250_2.0_6.ba,15,251,,,,,251,251,,,,,,,,35446597,,,,,,35446597,TO
nfa_280_2.0_3.ba,16,281,,,,,281,281,,,,,,,,34106598,,,,,,34106598,TO
nfa_270_2.0_7.ba,16,271,,,,,271,271,,,,,,,,35087087,,,,,,35087087,TO
nfa_300_2.0_8.ba,17,301,,,,,301,301,,,,,,,,35355847,,,,,,35355847,TO
nfa_300_2.0_5.ba,17,301,,,,,301,301,,,,,,,,34294441,,,,,,34294441,TO
nfa_250_2.0_4.ba,15,251,,,,,251,251,,,5544286,7,,,,35689952,,910292920327,,,,910328610279,TO
